Val0,Val1,Val2,Val3,Val4,Val5,Val6,Val7,Val8,Val9,Val10,Val11,Val12,Val13,Val14,Val15,Score,Time,Agent,AgentHeur,Move,Trial,RandTilePos
0,0,0,0,0,2,256,0,0,8,128,8,2,16,4,4,2568,0.2311110496520996,N/A,N/A,RIGHT,0,5
0,0,0,0,2,0,2,256,0,8,128,8,0,2,16,8,2576,0.34272217750549316,N/A,N/A,DOWN,0,4
0,0,0,2,0,0,2,0,0,8,128,256,2,2,16,16,2592,0.3651549816131592,N/A,N/A,RIGHT,0,3
0,0,0,2,0,0,0,2,2,8,128,256,0,0,4,32,2628,0.2637958526611328,N/A,N/A,UP,0,8
2,8,128,4,0,2,4,256,0,0,0,32,0,0,0,0,2632,0.1645350456237793,N/A,N/A,LEFT,0,5
2,8,128,4,2,4,256,0,32,0,0,0,0,0,2,0,2632,0.2759687900543213,N/A,N/A,UP,0,14
4,8,128,4,32,4,256,0,0,0,2,0,0,0,0,2,2636,0.2697310447692871,N/A,N/A,RIGHT,0,15
4,8,128,4,0,32,4,256,0,0,0,2,2,0,0,2,2636,0.24208402633666992,N/A,N/A,DOWN,0,12
0,2,0,0,0,0,0,4,4,8,128,256,2,32,4,4,2640,0.2221388816833496,N/A,N/A,LEFT,0,1
2,0,0,0,4,0,2,0,4,8,128,256,2,32,8,0,2648,0.2374269962310791,N/A,N/A,DOWN,0,6
0,0,0,0,2,2,2,0,8,8,128,0,2,32,8,256,2656,0.1944420337677002,N/A,N/A,RIGHT,0,5
0,2,0,0,0,0,2,4,0,0,16,128,2,32,8,256,2676,0.23668503761291504,N/A,N/A,LEFT,0,1
2,2,0,0,2,4,0,0,16,128,0,0,2,32,8,256,2676,0.25310611724853516,N/A,N/A,RIGHT,0,1
0,0,0,4,0,0,2,4,0,2,16,128,2,32,8,256,2680,0.1640157699584961,N/A,N/A,UP,0,9
2,2,2,8,0,32,16,128,0,0,8,256,2,0,0,0,2688,0.22799897193908691,N/A,N/A,UP,0,12
4,2,2,8,0,32,16,128,0,0,8,256,2,0,0,0,2692,0.21276021003723145,N/A,N/A,RIGHT,0,12
0,4,4,8,2,32,16,128,0,0,8,256,0,0,0,2,2696,0.2322537899017334,N/A,N/A,RIGHT,0,4
2,0,8,8,2,32,16,128,0,0,8,256,0,0,0,2,2704,0.258925199508667,N/A,N/A,UP,0,0
4,32,8,8,0,0,16,128,0,0,8,256,0,0,2,2,2708,0.2045118808746338,N/A,N/A,RIGHT,0,14
2,4,32,16,0,0,16,128,0,0,8,256,0,0,0,4,2728,0.10239505767822266,N/A,N/A,DOWN,0,0
2,0,0,16,0,0,32,128,0,0,16,256,2,4,8,4,2728,0.2101287841796875,N/A,N/A,UP,0,0
4,4,32,16,2,0,16,128,0,0,8,256,0,0,0,4,2732,0.15721607208251953,N/A,N/A,RIGHT,0,4
0,8,32,16,0,2,16,128,2,0,8,256,0,0,0,4,2740,0.18224382400512695,N/A,N/A,RIGHT,0,8
0,8,32,16,0,2,16,128,0,2,8,256,0,2,0,4,2740,0.14850115776062012,N/A,N/A,UP,0,13
0,8,32,16,2,4,16,128,0,2,8,256,0,0,0,4,2744,0.11129188537597656,N/A,N/A,LEFT,0,4
8,32,16,0,2,4,16,128,2,8,256,0,4,0,2,0,2744,0.16314697265625,N/A,N/A,UP,0,14
8,32,32,128,4,4,256,2,4,8,2,0,0,0,0,0,2780,0.2662804126739502,N/A,N/A,RIGHT,0,7
2,8,64,128,0,8,256,2,0,4,8,2,0,0,0,0,2852,0.20306396484375,N/A,N/A,UP,0,0
2,16,64,128,0,4,256,4,0,0,8,2,0,0,0,0,2872,0.10287213325500488,N/A,N/A,LEFT,0,11
2,16,64,128,4,256,4,0,8,2,0,2,0,0,0,0,2872,0.2080519199371338,N/A,N/A,RIGHT,0,11
2,16,64,128,0,4,256,4,0,0,8,4,0,0,0,2,2876,0.15310001373291016,N/A,N/A,UP,0,15
